conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,cleaned_text,normalized_text
1976869125545963533,Sun Oct 12 05:29:55 +0000 2025,0,@sharpandshark Setuju saya dgn statement pak Menkeu Purbaya siapa yg korupsi itu dana² dia lah yg hrs bertanggungjawab....masa dia enak korupsi makan minum jalan² semuanya enak terus rakyat yg disuruh bayar wadidauw,1977245325908967834,,sharpandshark,in,,0,0,0,https://x.com/undefined/status/1977245325908967834,1209003048606978048,,setuju saya dgn statement pak menkeu purbaya siapa yg korupsi itu dana dia lah yg hrs beanggungjawabmasa dia enak korupsi makan minum jalan semuanya enak terus rakyat yg disuruh bayar wadidauw,setuju saya dengan statement pak menkeu purbaya siapa yang korupsi itu dana dia lah yang hrs beanggungjawabmasa dia enak korupsi makan minum jalan semuanya enak terus rakyat yang disuruh bayar wadidauw
1977007604640719118,Sun Oct 12 05:29:05 +0000 2025,1,@faroq_abusiri @Gank_Of_Petojo Swasembada hutang luar negeri sebenarnya Mimin kecewa dengan kebijakan menteri Purbaya yang menetapkan beban hutang KCIC ditanggung oleh PT.KAI. Seharusnya beban itu ditanggung oleh Jokowi dan pendukungnya. ,1977245116198011354,,faroq_abusiri,in,,0,1,0,https://x.com/undefined/status/1977245116198011354,1376458830175870976,,swasembada hutang luar negeri sebenarnya mimin kecewa dengan kebijakan menteri purbaya yang menetapkan beban hutang kcic ditanggung oleh ptkai seharusnya beban itu ditanggung oleh jokowi dan pendukungnya,swasembada hutang luar negeri sebenarnya mimin kecewa dengan kebijakan menteri purbaya yang menetapkan beban hutang kcic ditanggung oleh ptkai seharusnya beban itu ditanggung oleh jokowi dan pendukungnya
1977244589779214503,Sun Oct 12 05:27:00 +0000 2025,126,Dibandingkan Era Jokowi Purbaya Blak-blakan Era SBY Rakyat Makmur meski Tak Banyak Infrastruktur Pernyataan Menteri Keuangan Purbaya Yudhi Sadewa viral di media sosial. Pasalnya Purbaya menyebut ekonomi era Susilo Bambang Yudhoyono (SBY) lebih makmur dibandingkan era Joko https://t.co/W8rtGuDsZQ,1977244589779214503,https://pbs.twimg.com/amplify_video_thumb/1977244451543347200/img/bNH9X1TjBuzbeHHJ.jpg,,in,,3,21,35,https://x.com/undefined/status/1977244589779214503,124171593,,dibandingkan era jokowi purbaya blakblakan era sby rakyat makmur meski tak banyak infrastruktur pernyataan menteri keuangan purbaya yudhi sadewa viral di media sosial pasalnya purbaya menyebut ekonomi era susilo bambang yudhoyono sby lebih makmur dibandingkan era joko,dibandingkan era jokowi purbaya blakblakan era sby rakyat makmur meski tak banyak infrastruktur pernyataan menteri keuangan purbaya yudhi sadewa viral media sosial pasalnya purbaya menyebut ekonomi era susilo bambang yudhoyono sby lebih makmur dibandingkan era joko
1977244514688680372,Sun Oct 12 05:26:42 +0000 2025,0,Tolak Permintaan Danantara Menkeu Pastikan Pemerintah Tak Tanggung Utang Kereta Cepat Jangan kalau yang enak swasta kalau enggak enak dibagi ke pemerintah kata Menteri Keuangan Purbaya Yudhi Sadewa https://t.co/NqmiCvb2rb,1977244514688680372,,,in,,0,0,0,https://x.com/undefined/status/1977244514688680372,982461867233722369,,tolak permintaan danantara menkeu pastikan pemerintah tak tanggung utang kereta cepat jangan kalau yang enak swasta kalau enggak enak dibagi ke pemerintah kata menteri keuangan purbaya yudhi sadewa,tolak permintaan danantara menkeu pastikan pemerintah tak tanggung utang kereta cepat jangan kalau yang enak swasta kalau enggak enak dibagi pemerintah kata menteri keuangan purbaya yudhi sadewa
1977033872178397478,Sun Oct 12 05:23:20 +0000 2025,0,@abellamendoza17 Menteri/Wamen dan utusan2 bisa dipecatkah sebagian pak Purbaya...? Terlalu rame habiskan APBN,1977243666852069721,,abellamendoza17,in,,0,0,0,https://x.com/undefined/status/1977243666852069721,1607567314408591361,,menteriwamen dan utusan bisa dipecatkah sebagian pak purbaya terlalu rame habiskan apbn,menteriwamen dan utusan bisa dipecatkah sebagian pak purbaya terlalu rame habiskan apbn
1977242866943770700,Sun Oct 12 05:20:09 +0000 2025,0,Setiap ada berita atau video statement Pak Purbaya selalu tertarik untuk melihat sampai akhir. Yang disampaikan segar solusi dan optimis,1977242866943770700,,,in,,0,0,0,https://x.com/undefined/status/1977242866943770700,1181689609379438593,,setiap ada berita atau video statement pak purbaya selalu tearik untuk melihat sampai akhir yang disampaikan segar solusi dan optimis,setiap ada berita atau video statement pak purbaya selalu tearik untuk melihat sampai akhir yang disampaikan segar solusi dan optimis
1977242827982565780,Sun Oct 12 05:20:00 +0000 2025,0,Perbaikan Ponpes Al-Khoziny Buduran Pakai APBN? Begini Jawab Menkeu Purbaya | SAPA PAGI https://t.co/JtFDGEwCz0,1977242827982565780,,,in,,0,1,0,https://x.com/undefined/status/1977242827982565780,71436318,,perbaikan ponpes alkhoziny buduran pakai apbn begini jawab menkeu purbaya sapa pagi,perbaikan ponpes alkhoziny buduran pakai apbn begini jawab menkeu purbaya sapa pagi
1977242372443615608,Sun Oct 12 05:18:11 +0000 2025,0,purbaya blm ngapa2in knp udh heboh warganet ya hey sabar,1977242372443615608,,,in,,0,0,0,https://x.com/undefined/status/1977242372443615608,2256621374,,purbaya blm ngapain knp udh heboh warganet ya hey sabar,purbaya belum ngapain knp udh heboh warganet hey sabar
1977242052233769092,Sun Oct 12 05:16:55 +0000 2025,0,Purbaya Ogah Utang KCIC Jadi Beban APBN: Danantara Punya Dividen https://t.co/QQYavCZM56,1977242052233769092,,,in,,0,0,0,https://x.com/undefined/status/1977242052233769092,808582626688712704,,purbaya ogah utang kcic jadi beban apbn danantara punya dividen,purbaya ogah utang kcic jadi beban apbn danantara punya dividen
1977241941810241803,Sun Oct 12 05:16:28 +0000 2025,0,Asal Tax Ratio Tembus 12 Persen Purbaya Beri Penghargaan kepada Pegawai Pajak https://t.co/Gbh5ipV7yq #asal #tax #ratio #tembus #12persen #purbaya #penghargaan #kepada #pegawai #pajak,1977241941810241803,,,in,,0,0,0,https://x.com/undefined/status/1977241941810241803,1585100750031835136,,asal tax ratio tembus persen purbaya beri penghargaan kepada pegawai pajak,asal tax ratio tembus persen purbaya beri penghargaan kepada pegawai pajak
1977241845966250140,Sun Oct 12 05:16:06 +0000 2025,0,Purbaya terlalu banyak berita takut aja tb tb di reshuffle org baik biasanya disingkirkan,1977241845966250140,,,in,,0,0,0,https://x.com/undefined/status/1977241845966250140,1410250102728396807,,purbaya terlalu banyak berita takut aja tb tb di reshuffle org baik biasanya disingkirkan,purbaya terlalu banyak berita takut aja reshuffle orang baik biasanya disingkirkan
1977241569813058035,Sun Oct 12 05:15:00 +0000 2025,1,Menteri Keuangan Purbaya Yudhi Sadewa memamerkan hasil kinerjanya setelah satu bulan menjabat. Ia unjuk gigi atas peningkatan Indeks Harga Saham Gabungan (IHSG) belakangan ini. Hal itu diungkapkan Purbaya saat menghadiri acara Investor Daily Summit di Jakarta Convention https://t.co/sOv6DpRomJ,1977241569813058035,https://pbs.twimg.com/amplify_video_thumb/1977227392553988096/img/7LAeoZNRudZhhd3q.jpg,,in,,0,0,2,https://x.com/undefined/status/1977241569813058035,786549338818224128,,menteri keuangan purbaya yudhi sadewa memamerkan hasil kinerjanya setelah satu bulan menjabat ia unjuk gigi atas peningkatan indeks harga saham gabungan ihsg belakangan ini hal itu diungkapkan purbaya saat menghadiri acara investor daily summit di jakaa convention,menteri keuangan purbaya yudhi sadewa memamerkan hasil kinerjanya setelah satu bulan menjabat unjuk gigi atas peningkatan indeks harga saham gabungan ihsg belakangan ini hal itu diungkapkan purbaya saat menghadiri acara investor daily summit jakaa convention
1976839545145765919,Sun Oct 12 05:14:30 +0000 2025,0,@msaid_didu Sampeyan katanya senior pengalaman.. di prank pak Purbaya .. lsg mirip... Ketahuan kalau benci penol makin akut baiknya datangi.ustad D.latief .. minta pertobatan !!! .. mogi2 unserstand..!wass,1977241443896115561,,msaid_didu,in,,0,0,0,https://x.com/undefined/status/1977241443896115561,1329191428853940224,,sampeyan katanya senior pengalaman di prank pak purbaya lsg mirip ketahuan kalau benci penol makin akut baiknya datangiustad dlatief minta peobatan mogi unserstandwass,sampeyan katanya senior pengalaman prank pak purbaya lsg mirip ketahuan kalau benci penol makin akut baiknya datangiustad dlatief minta peobatan mogi unserstandwass
1977241358097432673,Sun Oct 12 05:14:09 +0000 2025,5,Menkeu Purbaya emang top .. kerjanya kek gak ada beban politik Beliaua kerjanya dengan menggunakan hati https://t.co/3AqMgpuInN,1977241358097432673,,,in,,0,0,2,https://x.com/undefined/status/1977241358097432673,1081205704898179073,,menkeu purbaya emang top kerjanya kek gak ada beban politik beliaua kerjanya dengan menggunakan hati,menkeu purbaya emang top kerjanya kek tidak ada beban politik beliaua kerjanya dengan menggunakan hati
1977240764913713360,Sun Oct 12 05:11:48 +0000 2025,0,kobisa 2 match hidup mati dibuat bahan experiment taktikal kobisa masang pemain dengan alasan gaenak klo diaspora semua starting eleven nya kobisa si trick patrick erick ni juga purbaya sebulan kerja IHSG naik elu 2 taon kerja jabatan lo yg nambah.,1977240767157735448,,aryaaa_ms,in,,0,0,0,https://x.com/undefined/status/1977240767157735448,1543635108837879809,,kobisa match hidup mati dibuat bahan experiment taktikal kobisa masang pemain dengan alasan gaenak klo diaspora semua staing eleven nya kobisa si trick patrick erick ni juga purbaya sebulan kerja ihsg naik elu taon kerja jabatan lo yg nambah,kobisa match hidup mati dibuat bahan experiment taktikal kobisa masang pemain dengan alasan gaenak kalau diaspora semua staing eleven nya kobisa trick patrick erick juga purbaya sebulan kerja ihsg naik elu taon kerja jabatan yang nambah
1977239441807909278,Sun Oct 12 05:06:32 +0000 2025,0,selama ini purbaya udah melakukan apa yang terbukti baik untuk keuangan indonesia selain gaya bicaranya yang ceplas ceplos?,1977239441807909278,,,in,,0,0,0,https://x.com/undefined/status/1977239441807909278,472488209,,selama ini purbaya udah melakukan apa yang terbukti baik untuk keuangan indonesia selain gaya bicaranya yang ceplas ceplos,selama ini purbaya udah melakukan apa yang terbukti baik untuk keuangan indonesia selain gaya bicaranya yang ceplas ceplos
1977236537046974617,Sun Oct 12 04:55:00 +0000 2025,0,Sumber: CNN Indonesia https://t.co/MBVUoT6PDp,1977236537046974617,,,in,,0,0,0,https://x.com/undefined/status/1977236537046974617,1027203563615793152,,sumber cnn indonesia,sumber cnn indonesia
1977032720623558837,Sun Oct 12 04:54:51 +0000 2025,0,@lionclown_ @tanyarlfes Pak Purbaya?,1977236498086084835,,lionclown_,in,,0,1,0,https://x.com/undefined/status/1977236498086084835,1773028013875298308,,pak purbaya,pak purbaya
1977235136031973605,Sun Oct 12 04:49:26 +0000 2025,0,Dibandingkan Era Jokowi Purbaya Blak-blakan Era SBY Rakyat Makmur meski Tak Banyak Infrastruktur https://t.co/20uSsosqti,1977235136031973605,,,in,,0,0,0,https://x.com/undefined/status/1977235136031973605,1027203563615793152,,dibandingkan era jokowi purbaya blakblakan era sby rakyat makmur meski tak banyak infrastruktur,dibandingkan era jokowi purbaya blakblakan era sby rakyat makmur meski tak banyak infrastruktur
1976915991419613561,Sun Oct 12 04:46:28 +0000 2025,2,@PresidenKopi Hati hati pak Purbaya. Anda main api @kemenkeu Opung dan jaringannya punya cara² khusus sikon spt itu Apalagi kl dikritisi .. sudah terbukti LBP aliran sumbu pendek. Sri Mulyani bisa bertahan cukup lama... She is the legend SBY 1 periode JKW 2 periode Prabowo &lt; 12 bulan https://t.co/l9RU4uMEZS,1977234392075714984,https://pbs.twimg.com/media/G3CMMTYagAA7WL7.jpg,PresidenKopi,in,,0,0,1,https://x.com/undefined/status/1977234392075714984,1901105102574039040,,hati hati pak purbaya anda main api opung dan jaringannya punya cara khusus sikon spt itu apalagi kl dikritisi sudah terbukti lbp aliran sumbu pendek sri mulyani bisa beahan cukup lama she is the legend sby periode jkw periode prabowo lt bulan,hati hati pak purbaya anda main api opung dan jaringannya punya cara khusus sikon spt itu apalagi dikritisi sudah terbukti lbp aliran sumbu pendek sri mulyani bisa beahan cukup lama she the legend sby periode jkw periode prabowo bulan
1977221596822823281,Sun Oct 12 04:44:05 +0000 2025,4,@logikakalsehat Gubernur BI lebih menantang daripada Ketua LPS. Purbaya merasa bisa berbuat banyak kalo dia jadi Gub BI,1977233791606501876,,logikakalsehat,in,,0,1,0,https://x.com/undefined/status/1977233791606501876,2862109627,,gubernur bi lebih menantang daripada ketua lps purbaya merasa bisa berbuat banyak kalo dia jadi gub bi,gubernur lebih menantang daripada ketua lps purbaya merasa bisa berbuat banyak kalau dia jadi gub
1977233748275216731,Sun Oct 12 04:43:55 +0000 2025,1,Saya lihat narasumber ILC kali ini hampir semuanya keliatan dungu dan wagu... Purbaya memang harus di kritik supaya tetap on the track. Tapi kritik di ILC kali ini justru memperlihatkan kebodohan narasumbernya.,1977233748275216731,,,in,,0,0,0,https://x.com/undefined/status/1977233748275216731,834268510939287552,,saya lihat narasumber ilc kali ini hampir semuanya keliatan dungu dan wagu purbaya memang harus di kritik supaya tetap on the track tapi kritik di ilc kali ini justru memperlihatkan kebodohan narasumbernya,saya lihat narasumber ilc kali ini hampir semuanya keliatan dungu dan wagu purbaya memang harus kritik supaya tetap the track tapi kritik ilc kali ini justru memperlihatkan kebodohan narasumbernya
1977233578955260331,Sun Oct 12 04:43:15 +0000 2025,0,Setuju Pak Purbaya. Harus tegas. Jangan mau diatur atur sama Geng Solo. Hebat Pak Pur...,1977233578955260331,,,in,,0,0,0,https://x.com/undefined/status/1977233578955260331,1488734509403361283,,setuju pak purbaya harus tegas jangan mau diatur atur sama geng solo hebat pak pur,setuju pak purbaya harus tegas jangan mau diatur atur sama geng solo hebat pak pur
1977232239957274971,Sun Oct 12 04:37:55 +0000 2025,0,Menkeu purbaya dorong peningkatan LIKUIDITAS dan INVESTASI agar ekonomi tumbuh lebih kuat https://t.co/OTPLE7SV2w,1977232239957274971,https://pbs.twimg.com/media/G3CKPkhaAAAN6yf.jpg,,in,,0,0,0,https://x.com/undefined/status/1977232239957274971,1382502619801800708,,menkeu purbaya dorong peningkatan likuiditas dan investasi agar ekonomi tumbuh lebih kuat,menkeu purbaya dorong peningkatan likuiditas dan investasi agar ekonomi tumbuh lebih kuat
1977232051054219506,Sun Oct 12 04:37:10 +0000 2025,0,Utang Kereta Cepat Capai Rp116 Triliun Purbaya: Jangan Sampai Negara Jadi Penanggung Utang BUMN Lagi https://t.co/6FmSon6OKc,1977232051054219506,,,in,,0,0,0,https://x.com/undefined/status/1977232051054219506,1698580133068865536,,utang kereta cepat capai rp triliun purbaya jangan sampai negara jadi penanggung utang bumn lagi,utang kereta cepat capai triliun purbaya jangan sampai negara jadi penanggung utang bumn lagi
1977231173823971745,Sun Oct 12 04:33:41 +0000 2025,0,Kenapa penerimaan pajak kita tak optimal karena banyak yang suka nunggak pajak padahal orang kaya .. Bukan cuma 200 orang nunggak pajak tapi ribuan jumlahnya 60 Triliun https://t.co/RZqdbaT0Ma,1977231173823971745,,,in,,0,0,0,https://x.com/undefined/status/1977231173823971745,1934840416685445123,,kenapa penerimaan pajak kita tak optimal karena banyak yang suka nunggak pajak padahal orang kaya bukan cuma orang nunggak pajak tapi ribuan jumlahnya triliun,kenapa penerimaan pajak kita tak optimal karena banyak yang suka nunggak pajak padahal orang kaya bukan cuma orang nunggak pajak tapi ribuan jumlahnya triliun
1976842691397722148,Sun Oct 12 04:28:29 +0000 2025,0,@KompasTV Kami Rakyat bersama Pak Purbaya,1977229864651608253,,KompasTV,in,,0,0,0,https://x.com/undefined/status/1977229864651608253,1004371208,,kami rakyat bersama pak purbaya,kami rakyat bersama pak purbaya
1977228516468179416,Sun Oct 12 04:27:07 +0000 2025,9,@Naz_lira makanya wajar Purbaya lebih tenar dari Mr. J yang kurapan itu https://t.co/RvoPpyfMPZ,1977229519556886719,,Naz_lira,in,,0,1,1,https://x.com/undefined/status/1977229519556886719,960248512108576768,,makanya wajar purbaya lebih tenar dari mr j yang kurapan itu,makanya wajar purbaya lebih tenar dari yang kurapan itu
1977229448832598278,Sun Oct 12 04:26:50 +0000 2025,0,Utang RI Sentuh Rp 9.138 Triliun Purbaya: Masih Aman https://t.co/Cd9kgUFZyo via @InvestorID,1977229448832598278,,,in,,0,0,0,https://x.com/undefined/status/1977229448832598278,238091066,,utang ri sentuh rp triliun purbaya masih aman via,utang sentuh triliun purbaya masih aman via
1977228516468179416,Sun Oct 12 04:23:08 +0000 2025,334,Harus di akui Purbaya pada kebijakan ini membantu mendorong kemampuan belanja masyarakat yang merupakan motor penggerak ekonomi. Dengan menjaga momentum pertumbuhan ekonomi digital yang pesat penundaan pajak ini mendukung ekspansi lapangan kerja dan memberikan sinyal positif,1977228516468179416,,,in,,0,12,123,https://x.com/undefined/status/1977228516468179416,992488238609678336,,harus di akui purbaya pada kebijakan ini membantu mendorong kemampuan belanja masyarakat yang merupakan motor penggerak ekonomi dengan menjaga momentum peumbuhan ekonomi digital yang pesat penundaan pajak ini mendukung ekspansi lapangan kerja dan memberikan sinyal positif,harus akui purbaya pada kebijakan ini membantu mendorong kemampuan belanja masyarakat yang merupakan motor penggerak ekonomi dengan menjaga momentum peumbuhan ekonomi digital yang pesat penundaan pajak ini mendukung ekspansi lapangan kerja dan memberikan sinyal positif
1977228161592311888,Sun Oct 12 04:21:43 +0000 2025,0,Menteri Keuangan Purbaya Yudhi Sadewa menegaskan tak tertarik maju di Pilpres 2029 dan memilih fokus menjalankan tugas setelah sebulan menjabat menggantikan Sri Mulyani #menkeu #purbaya #cawapres https://t.co/POzX5KgpNQ,1977228161592311888,https://pbs.twimg.com/amplify_video_thumb/1977228060706701312/img/heCT4iQF_2iu0Pxs.jpg,,in,,0,0,0,https://x.com/undefined/status/1977228161592311888,483100064,,menteri keuangan purbaya yudhi sadewa menegaskan tak tearik maju di pilpres dan memilih fokus menjalankan tugas setelah sebulan menjabat menggantikan sri mulyani,menteri keuangan purbaya yudhi sadewa menegaskan tak tearik maju pilpres dan memilih fokus menjalankan tugas setelah sebulan menjabat menggantikan sri mulyani
